Unnamed: 0,ID,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Description,Number,Street,City,County,State,Temperature(F),Visibility(mi),Weather_Condition,Traffic_Signal
3565046,A-3571853,,2,2020-03-09 18:10:00,2020-03-09 19:24:21,45.25398,-93.51696,At Alpine Dr - Accident.,,Cleveland St NW,Elk River,Sherburne,MN,34.0,10.0,Fair,False
3565047,A-3571854,,2,2020-03-09 18:36:00,2020-03-09 21:58:19,45.04393,-93.28476,At I-94 - Accident.,,I-94 E,Minneapolis,Hennepin,MN,36.0,10.0,Fair,False
3565049,A-3571856,,2,2020-03-09 18:41:00,2020-03-09 20:16:19,46.76549,-92.12482,At I-35/I-535 - Accident.,,US-53 S,Duluth,St. Louis,MN,30.0,10.0,Partly Cloudy,False
3565051,A-3571858,,2,2020-03-09 19:03:00,2020-03-09 19:56:22,45.01054,-93.14647,At Lexington Ave - Accident.,,Lexington Ave N,Saint Paul,Ramsey,MN,37.0,10.0,Partly Cloudy,False
3565056,A-3571863,,2,2020-03-09 20:05:00,2020-03-09 22:18:18,44.30386,-92.68886,At CR-7/County 7 Blvd/Sherwood Trl - Accident.,44514.0, Highway 52 Blvd,Zumbrota,Goodhue,MN,34.0,10.0,Cloudy,False
3565057,A-3571864,,2,2020-03-09 20:39:00,2020-03-09 23:53:14,47.07055,-95.92347,At CR-14 - Accident.,,US Highway 59,Ogema,Becker,MN,14.0,10.0,Fair,False
3565058,A-3571865,,2,2020-03-09 21:16:00,2020-03-10 00:09:15,43.63781,-95.15507,At US-71/Exit 73 - Accident.,,I-90 E,Lakefield,Jackson,MN,25.0,10.0,Cloudy,False
3565059,A-3571866,,2,2020-03-09 21:18:00,2020-03-10 00:10:15,46.19955,-94.10402,At CR-48/233rd St - Vehicle spun around.,11299.0, State Highway 25,Brainerd,Crow Wing,MN,28.0,9.0,Fair,False
3565061,A-3571868,,2,2020-03-09 22:26:00,2020-03-10 00:19:19,44.96568,-93.26254,At I-94 - Accident.,,I-35W N,Minneapolis,Hennepin,MN,32.0,10.0,Partly Cloudy,False
3565066,A-3571873,,2,2020-03-09 23:44:00,2020-03-10 00:16:23,46.74696,-95.1315,At US-71/Aspen Ave SE - Accident.,11315.0, State Highway 87,Menahga,Wadena,MN,15.0,10.0,Fair,False
3566025,A-3572833,,2,2020-03-10 00:38:00,2020-03-10 03:52:13,45.62134,-94.00775,At MN-25 - Accident.,7498.0, Highway 23 NE,Sauk Rapids,Benton,MN,26.0,10.0,Fair,False
3566028,A-3572836,,2,2020-03-10 03:02:00,2020-03-10 06:15:14,43.64205,-94.97097,At CR-29/Exit 80 - Accident.,,I-90 E,Jackson,Jackson,MN,21.0,10.0,Fair,False
3566030,A-3572838,,2,2020-03-10 03:50:00,2020-03-10 04:43:22,45.08305,-93.40208,At I-94/I-694 - Accident.,,I-694 W,Minneapolis,Hennepin,MN,25.0,10.0,Fair,False
3566032,A-3572840,,2,2020-03-10 06:39:00,2020-03-10 07:32:22,46.19955,-94.10402,At CR-48/233rd St - Vehicle spun around.,11299.0, State Highway 25,Brainerd,Crow Wing,MN,17.0,7.0,Partly Cloudy,False
3566035,A-3572843,,2,2020-03-10 07:25:00,2020-03-10 08:38:21,43.71909,-94.7315,At I-90 - Accident.,1550.0, State Highway 4,Sherburn,Martin,MN,19.0,10.0,Fair,False
3566036,A-3572844,,2,2020-03-10 07:32:00,2020-03-10 08:45:22,44.20068,-91.88128,At CR-14 - Accident.,,US Highway 61,Altura,Wabasha,MN,25.0,10.0,Fair,False
3566040,A-3572848,,2,2020-03-10 08:24:00,2020-03-10 10:16:18,46.8637,-92.32533,At CR-15/Munger Shaw Rd - Accident.,4930.0, Highway 53,Saginaw,St. Louis,MN,18.0,10.0,Partly Cloudy,False
3566041,A-3572849,,2,2020-03-10 08:35:00,2020-03-10 09:28:22,46.8613,-92.32208,At CR-13/Midway Rd - Accident.,4998.0, Caribou Lake Rd,Duluth,St. Louis,MN,20.0,10.0,Partly Cloudy,False
3566042,A-3572850,,2,2020-03-10 08:37:00,2020-03-10 09:30:22,44.95623,-93.1924,At Cretin Ave/Vandalia St/Exit 237 - Accident.,,Vandalia St,Saint Paul,Ramsey,MN,28.0,10.0,Fair,False
3566043,A-3572851,,2,2020-03-10 09:03:00,2020-03-10 10:16:21,44.92199,-95.79862,At CR-5 - Accident.,,US-59 N,Montevideo,Lac qui Parle,MN,19.0,10.0,Mostly Cloudy,False
3566047,A-3572855,,2,2020-03-10 09:54:00,2020-03-10 10:26:23,44.89838,-93.19999,At Minnehaha Ave - Accident.,,Crosstown Hwy E,Saint Paul,Hennepin,MN,32.0,10.0,Fair,False
3566048,A-3572856,,2,2020-03-10 09:56:00,2020-03-10 10:29:23,44.86107,-93.16702,At CR-31/Pilot Knob Rd/Exit 71 - Accident.,,I-494 E,Saint Paul,Dakota,MN,32.0,10.0,Fair,False
3566049,A-3572857,,2,2020-03-10 09:56:00,2020-03-10 11:09:21,44.86278,-93.20954,At MN-5/Exit 1 - Accident.,,I-494 W,Saint Paul,Hennepin,MN,32.0,10.0,Fair,False
3566050,A-3572858,,2,2020-03-10 10:31:00,2020-03-10 11:05:24,45.01977,-92.98478,At MN-120/Century/Division/Geneva - Accident.,,Highway 36 E,Saint Paul,Ramsey,MN,34.0,10.0,Fair,True
3566051,A-3572859,,2,2020-03-10 10:35:00,2020-03-10 11:28:22,44.9232,-93.40157,At CR-3/Excelsior Blvd - Accident.,,US-169 N,Hopkins,Hennepin,MN,33.0,10.0,Fair,False
3566054,A-3572862,,2,2020-03-10 11:38:00,2020-03-10 13:11:20,43.6518,-93.97895,At US-169/Exit 119 - Accident.,,I-90 W,Blue Earth,Faribault,MN,31.0,10.0,Mostly Cloudy,False
3566056,A-3572864,,2,2020-03-10 14:52:00,2020-03-10 16:45:18,43.91633,-91.36932,At US-14/US-61/Exit 269 - Accident.,,I-90 E,Dakota,Winona,MN,47.0,10.0,Fair,False
3566058,A-3572866,,2,2020-03-10 15:21:00,2020-03-10 16:34:21,44.96705,-93.22389,At Huron Blvd/Exit 235 - Accident.,,I-94 W,Minneapolis,Hennepin,MN,41.0,10.0,Cloudy,False
3566059,A-3572867,,2,2020-03-10 15:21:00,2020-03-10 16:35:21,44.86545,-93.29895,At I-494/MN-5/Exit 9 - Accident.,1457.0, W 76th St,Minneapolis,Hennepin,MN,41.0,10.0,Cloudy,False
3566060,A-3572868,,2,2020-03-10 15:30:00,2020-03-10 16:03:23,45.56128,-94.20602,At MN-23/CR-75/W Division St - Accident.,461.0, State Highway 15,Saint Cloud,Stearns,MN,30.0,2.0,Light Snow,False
3566062,A-3572870,,2,2020-03-10 15:46:00,2020-03-10 18:19:16,44.51035,-92.83201,At Sunset Trl - Accident.,9898.0, Highway 19 Blvd,Cannon Falls,Goodhue,MN,40.0,10.0,Cloudy,False
3566063,A-3572871,,2,2020-03-10 15:56:00,2020-03-10 17:09:22,44.93978,-93.07544,At Eaton St/Plato Blvd/Fillmore Av - Accident.,,US-52 N,Saint Paul,Ramsey,MN,41.0,10.0,Cloudy,False
3566065,A-3572873,,2,2020-03-10 16:02:00,2020-03-10 16:55:22,44.94889000000001,-93.10283,Ramp to 10th St W Eastbound - Accident.,,W 10th St,Saint Paul,Ramsey,MN,41.0,10.0,Cloudy,False
3566066,A-3572874,,2,2020-03-10 16:04:00,2020-03-10 17:18:21,45.00116,-93.22681,At I-35w - Accident.,,I-35W N,Minneapolis,Hennepin,MN,39.0,10.0,Cloudy,False
3566069,A-3572877,,2,2020-03-10 16:47:00,2020-03-10 17:22:23,44.89066,-93.3995,At US-212/MN-62 - Accident.,,US-212 E,Eden Prairie,Hennepin,MN,40.0,10.0,Cloudy,False
3566072,A-3572880,,2,2020-03-10 17:21:00,2020-03-10 18:34:21,45.09455,-93.40227,At CR-130/77th Ave/Brooklyn Blvd - Accident.,,Brooklyn Blvd,Minneapolis,Hennepin,MN,39.0,10.0,Cloudy,False
3566075,A-3572883,,2,2020-03-10 17:56:00,2020-03-10 18:49:23,44.97496,-93.28756,At 12th St/Exit 9A - Accident.,,I-394 E,Minneapolis,Hennepin,MN,42.0,10.0,Cloudy,False
3566081,A-3572889,,2,2020-03-10 18:57:00,2020-03-10 21:30:16,43.94368,-94.88165,At CR-1 - Accident.,,MN-60,Mountain Lake,Cottonwood,MN,32.0,5.0,Wintry Mix,False
3566082,A-3572890,,2,2020-03-10 19:17:00,2020-03-10 21:50:16,44.14848,-93.79733,At MN-60/T-325 - Accident.,,US-14 W,Eagle Lake,Blue Earth,MN,32.0,0.5,Snow,False
3566083,A-3572891,,2,2020-03-10 19:16:00,2020-03-10 20:29:21,44.12455,-93.95926,At CR-90/195th St - Vehicle spun around.,20066.0, State Highway 22,Mankato,Blue Earth,MN,32.0,0.5,Snow,False
3566084,A-3572892,,2,2020-03-10 19:42:00,2020-03-10 20:35:22,45.15197,-93.3917,At CR-12 - Accident.,10900.0, Highway 169 N,Champlin,Hennepin,MN,37.0,10.0,Cloudy,True
3566085,A-3572893,,2,2020-03-10 19:44:00,2020-03-10 20:57:21,44.70601,-93.98776,At MN-5/1st St - Vehicle spun around.,,State Highway 5,Hamburg,Sibley,MN,30.0,3.0,Light Drizzle,False
3566086,A-3572894,,2,2020-03-10 19:44:00,2020-03-10 20:17:24,44.76816,-93.98014,At US-212 - Vehicle spun around.,,Highway 5 and 25,Norwood Young America,Carver,MN,30.0,3.0,Light Drizzle,False
3566087,A-3572895,,2,2020-03-10 19:43:00,2020-03-10 22:57:14,44.95275,-93.18252,At Snelling Ave/Exit 238 - Accident.,398.0, Prior Ave N,Saint Paul,Ramsey,MN,36.0,8.0,Light Snow,False
3566088,A-3572896,,2,2020-03-10 19:59:00,2020-03-10 21:52:19,43.9521,-93.95845,At Central Ave N - Accident.,13812.0, State Highway 22,Mapleton,Blue Earth,MN,32.0,2.0,Light Snow,False
3566089,A-3572897,,2,2020-03-10 19:56:00,2020-03-10 20:49:22,46.75566,-92.10544,At I-35/I-535 - Accident.,,I-535 N,Duluth,St. Louis,MN,34.0,10.0,Cloudy,False
3566090,A-3572898,,2,2020-03-10 20:00:00,2020-03-10 20:53:22,44.20215,-93.25718,At CR-48/Exit 55 - Vehicle spun around.,,I-35 N,Faribault,Rice,MN,34.0,1.0,Light Snow,False
3566091,A-3572899,,2,2020-03-10 20:08:00,2020-03-10 21:01:22,46.76876,-92.12548,At I-35/I-535 - Accident.,,US-53 S,Duluth,St. Louis,MN,36.0,10.0,Cloudy,False
3566092,A-3572900,,2,2020-03-10 20:15:00,2020-03-10 21:48:20,43.64583,-93.39145,At MN-13/W Main St - Accident.,720.0, S Highway 69,Albert Lea,Freeborn,MN,36.0,5.0,Rain,False
3566093,A-3572901,,2,2020-03-10 20:11:00,2020-03-10 21:44:20,43.92308,-94.98258,At CR-27 - Vehicle spun around.,,State Highway 60,Bingham Lake,Cottonwood,MN,32.0,2.0,Light Snow,False
3566094,A-3572902,,2,2020-03-10 20:26:00,2020-03-10 21:01:23,44.99921,-93.28299,At I-94/US-52 - Accident.,,I-94 E,Minneapolis,Hennepin,MN,34.0,10.0,Cloudy,False
3566095,A-3572903,,2,2020-03-10 21:04:00,2020-03-11 00:18:14,44.65702,-93.67529,At CR-64/228th St W/230th St W - Accident.,20101.0, Delaware Ave,Jordan,Scott,MN,34.0,1.0,Light Snow,False
3566096,A-3572904,,2,2020-03-10 21:17:00,2020-03-11 00:10:15,44.23973,-94.436,At CR-19 - Accident.,19237.0, State Highway 15,New Ulm,Brown,MN,32.0,1.0,Light Snow,False
3566097,A-3572905,,2,2020-03-10 21:31:00,2020-03-11 00:13:21,45.21073,-93.58394,At CR-116/Territorial Rd - Accident.,,I-94 W,Rogers,Hennepin,MN,34.0,10.0,Cloudy,False
3566098,A-3572906,,2,2020-03-10 21:40:00,2020-03-11 00:14:16,44.9649,-93.28739,At Hennepin/Lyndale Ave/Exit 231 - Accident.,,I-94 E,Minneapolis,Hennepin,MN,34.0,1.0,Light Snow,False
3566100,A-3572908,,2,2020-03-10 22:11:00,2020-03-11 00:24:18,44.94988,-93.10166,At I-35E/Exit 241 - Accident.,,US-52 E,Saint Paul,Ramsey,MN,33.0,2.0,Light Snow,False
3566102,A-3572910,,2,2020-03-10 22:16:00,2020-03-11 00:09:18,44.86885,-93.43278,At US-212/MN-5/Exit 11 - Vehicle spun around.,,Valley View Rd,Eden Prairie,Hennepin,MN,33.0,1.0,Light Snow,False
3566103,A-3572911,,2,2020-03-10 22:20:00,2020-03-11 00:13:18,44.34795,-93.29331,At MN-21/Exit 59 - Accident.,,I-35 S,Faribault,Rice,MN,34.0,1.0,Light Snow,False
3566104,A-3572912,,2,2020-03-10 22:24:00,2020-03-11 00:17:18,44.64526,-93.29593,At CR-70/Exit 81 - Vehicle spun around.,,210th St W,Lakeville,Dakota,MN,34.0,1.0,Snow,False
3566105,A-3572913,,2,2020-03-10 22:32:00,2020-03-11 00:05:21,44.55341,-93.85022,At MN-19/280th St W - Vehicle spun around.,27210.0, Johnson Memorial Dr,Belle Plaine,Scott,MN,30.0,3.0,Light Drizzle,False
3566107,A-3572915,,2,2020-03-10 22:37:00,2020-03-11 00:11:20,45.23417,-93.47056,At Alpine Dr - Accident.,,Highway 10 NW,Anoka,Anoka,MN,36.0,10.0,Mostly Cloudy,False
3566108,A-3572916,,2,2020-03-10 22:53:00,2020-03-11 00:06:21,44.12302,-94.19551,At CR-20/Robinson St/Cemetery Rd - Accident.,50355.0, State Highway 60,Lake Crystal,Blue Earth,MN,,4.0,Light Snow,False
3566109,A-3572917,,2,2020-03-10 23:11:00,2020-03-11 00:05:23,44.04179,-93.24901,At CR-14/Exit 32 - Vehicle spun around.,,I-35 S,Owatonna,Steele,MN,34.0,1.0,Heavy Snow,False
3566110,A-3572918,,2,2020-03-10 23:12:00,2020-03-10 23:45:24,44.41257,-92.86269,At CR-9/County 9 Blvd - Vehicle spun around.,37067.0, Highway 52 Blvd,Cannon Falls,Goodhue,MN,33.0,1.0,Light Snow,False
3566111,A-3572919,,2,2020-03-10 23:18:00,2020-03-11 00:11:22,44.77511,-93.28839,At I-35w - Accident.,,Highway 13 W,Burnsville,Dakota,MN,34.0,3.0,Light Snow,False
3566112,A-3572920,,2,2020-03-10 23:37:00,2020-03-11 00:10:23,44.48256,-94.37172,At MN-19/280th St/4th St - Vehicle spun around.,32205.0, State Highway 15,Winthrop,Sibley,MN,30.0,4.0,Cloudy,False
3567821,A-3574631,,2,2020-03-10 23:57:00,2020-03-11 03:10:14,44.35411,-92.78155,At MN-57/CR-8/County 8 Blvd - Vehicle spun around.,41022.0, Highway 52 Blvd,Zumbrota,Goodhue,MN,32.0,1.0,Cloudy,False
3567822,A-3574632,,2,2020-03-10 23:59:00,2020-03-11 03:33:13,44.23999,-93.28082,At CR-12/Exit 48 - Vehicle spun around.,,I-35 S,Faribault,Rice,MN,34.0,3.0,Light Snow,False
3567823,A-3574633,,2,2020-03-11 00:01:00,2020-03-11 03:34:12,44.3748,-92.80956,At CR-9/County 9 Blvd - Vehicle spun around.,39218.0, Highway 52 Blvd,Cannon Falls,Goodhue,MN,33.0,2.0,Light Rain,False
3567825,A-3574635,,2,2020-03-11 00:11:00,2020-03-11 00:44:23,44.13412,-93.24785,At CR-9/Exit 45 - Vehicle spun around.,,I-35 S,Owatonna,Steele,MN,34.0,3.0,Light Rain,False
3567826,A-3574636,,2,2020-03-11 00:45:00,2020-03-11 03:58:14,44.44496,-94.20081,At 350th St - Vehicle spun around.,34983.0, State Highway 22,Gaylord,Nicollet,MN,30.0,3.0,Cloudy,False
3567827,A-3574637,,2,2020-03-11 01:29:00,2020-03-11 04:42:14,44.84797,-93.2981,At 82nd St/Exit 8 - Accident.,,W 86th St,Minneapolis,Hennepin,MN,34.0,6.0,Cloudy,False
3567828,A-3574638,,2,2020-03-11 01:56:00,2020-03-11 05:09:14,44.41302,-92.17153,At CR-77/9th Ave - Vehicle spun around.,71404.0, Highway 61,Lake City,Wabasha,MN,32.0,1.0,Fog,False
3567830,A-3574640,,2,2020-03-11 02:37:00,2020-03-11 05:50:14,44.40173,-92.33393,At MN-60/CR-68/Main St - Vehicle spun around.,70254.0, Highway 63,Lake City,Wabasha,MN,34.0,4.0,Cloudy,False
3567831,A-3574641,,2,2020-03-11 03:25:00,2020-03-11 04:39:21,44.54524,-92.94358,At CR-86/280th St/Rochester Blvd - Vehicle spun around.,,Rochester Blvd,Randolph,Dakota,MN,33.0,1.0,Fog,False
3567833,A-3574643,,2,2020-03-11 04:43:00,2020-03-11 05:56:21,45.59983,-94.18752,At Bridge of Hope - Accident.,,State Highway 15,Sauk Rapids,Benton,MN,21.0,8.0,Fair,False
3567834,A-3574644,,2,2020-03-11 04:40:45,2020-03-11 05:10:45,44.57538,-94.14488,At MN-19 - Accident.,25712.0, State Highway 5,Arlington,Sibley,MN,30.0,2.0,Fog,False
3567835,A-3574645,,2,2020-03-11 04:52:00,2020-03-11 06:05:21,44.57516,-94.14539,At MN-19 - Accident.,25734.0, State Highway 5,Arlington,Sibley,MN,30.0,2.0,Fog,False
3567838,A-3574648,,2,2020-03-11 06:47:00,2020-03-11 08:01:21,44.91966,-93.27449,At 46th St/Exit 13 - Accident.,,E 46th St,Minneapolis,Hennepin,MN,34.0,2.0,Fog,True
3567839,A-3574649,,2,2020-03-11 06:58:00,2020-03-11 08:10:21,44.94687,-93.0791,At Lafayette Brg - Accident.,,US-52 S,Saint Paul,Ramsey,MN,33.0,5.0,Cloudy,False
3567840,A-3574650,,2,2020-03-11 07:00:00,2020-03-11 08:13:21,44.59455,-93.29844,At CR-2/Exit 76 - Accident.,,I-35 S,Lakeville,Scott,MN,34.0,0.5,Fog,False
3567841,A-3574651,,2,2020-03-11 07:07:00,2020-03-11 07:40:24,45.61231,-94.9532,At CR-13/1st Ave - Vehicle spun around.,33849.0, US Highway 71,Sauk Centre,Stearns,MN,26.0,0.5,Fog,False
3567842,A-3574652,,2,2020-03-11 07:14:00,2020-03-11 08:28:21,44.19175,-92.41977,At MN-247/CR-12/115th St NE - Accident.,13007.0, Highway 63 N,Rochester,Olmsted,MN,32.0,1.0,Cloudy,False
3567843,A-3574653,,2,2020-03-11 07:20:00,2020-03-11 07:53:23,46.5189,-93.66626,At US-169/Minnesota Ave - Accident.,39161.0, State Highway 47,Aitkin,Aitkin,MN,19.0,7.0,Fair,False
3567844,A-3574654,,2,2020-03-11 07:31:00,2020-03-11 09:24:18,44.28261,-94.80645,At CR-16/MN-258 - Vehicle spun around.,22003.0, County Road 8,Sleepy Eye,Brown,MN,30.0,7.0,Cloudy,False
3567850,A-3574660,,2,2020-03-11 07:59:00,2020-03-11 09:11:21,47.629,-95.01432,At Radar Rd NW - Accident.,16503.0, Highway 89 NW,Bemidji,Beltrami,MN,26.0,10.0,Cloudy,False
3567851,A-3574661,,2,2020-03-11 08:06:00,2020-03-11 08:59:22,47.18939,-94.72476,At CR-38 - Vehicle spun around.,,Paul Bunyan Trl,Laporte,Hubbard,MN,26.0,10.0,Partly Cloudy,False
3567852,A-3574662,,2,2020-03-11 08:09:00,2020-03-11 09:02:22,45.79031,-95.08607,At CR-46/Exit 119 - Vehicle spun around.,,I-94 E,Sauk Centre,Todd,MN,26.0,0.25,Fog,False
3567853,A-3574663,,2,2020-03-11 08:17:00,2020-03-11 09:10:22,44.81746,-93.39813,At CR-1/Pioneer Trl - Accident.,,US-169 N,Minneapolis,Hennepin,MN,33.0,0.0,Fog,False
3567856,A-3574666,,2,2020-03-11 08:31:00,2020-03-11 09:04:23,45.63989,-94.95343,At CR-22 (South) - Vehicle spun around.,40801.0, 357th St,Sauk Centre,Stearns,MN,26.0,0.25,Fog,False
3567858,A-3574668,,2,2020-03-11 08:38:00,2020-03-11 09:32:22,44.95182,-93.14649,At Lexington Pky/Exit 239 - Accident.,,Lexington Pkwy N,Saint Paul,Ramsey,MN,34.0,6.0,Cloudy,False
3567859,A-3574669,,2,2020-03-11 08:55:00,2020-03-11 09:28:23,44.45407,-95.71531,At MN-23 - Accident.,2900.0, State Highway 19,Marshall,Lyon,MN,28.0,7.0,Fair,False
3567860,A-3574670,,2,2020-03-11 09:02:00,2020-03-11 09:35:24,44.42126,-95.11769,At MN-68 - Vehicle spun around.,25680.0, US Highway 71,Redwood Falls,Redwood,MN,29.0,2.0,Fog,False
3567861,A-3574671,,2,2020-03-11 09:09:00,2020-03-11 09:42:23,44.41802,-95.12054,At MN-68 - Accident.,25203.0, US Highway 71,Redwood Falls,Redwood,MN,29.0,1.0,Fog,False
3567862,A-3574672,,2,2020-03-11 09:22:00,2020-03-11 09:55:23,45.04393,-93.28476,At I-94 - Accident.,,I-94 E,Minneapolis,Hennepin,MN,35.0,9.0,Cloudy,False
3567868,A-3574678,,2,2020-03-11 10:53:00,2020-03-11 11:26:24,44.95128,-93.13052,At Dale St N - Accident.,727.0, Concordia Ave,Saint Paul,Ramsey,MN,37.0,10.0,Cloudy,False
3567870,A-3574680,,2,2020-03-11 11:01:00,2020-03-11 12:15:21,44.51099,-92.3568,At CR-2/County 2 Blvd/Galia Ave - Vehicle spun around.,33642.0, Highway 61 Blvd,Red Wing,Goodhue,MN,36.0,7.0,Cloudy,False
3567873,A-3574683,,2,2020-03-11 11:53:00,2020-03-11 12:46:22,44.96574,-93.26784,At 5th Ave - Accident.,,I-35W S,Minneapolis,Hennepin,MN,37.0,10.0,Cloudy,False
3567874,A-3574684,,2,2020-03-11 12:13:00,2020-03-11 13:26:21,44.44503,-94.72012,At CR-30/310th St - Accident.,34954.0, State Highway 4,Fairfax,Nicollet,MN,32.0,5.0,Cloudy,False
3567875,A-3574685,,2,2020-03-11 12:24:00,2020-03-11 13:17:22,45.2914,-93.55535,At US-169/MN-101 - Accident.,,Highway 10,Elk River,Sherburne,MN,33.0,10.0,Cloudy,False
3567876,A-3574686,,2,2020-03-11 12:31:00,2020-03-11 13:05:24,45.04487,-93.10637,At MN-49/Rice St/Exit 45 - Accident.,,Rice St,Saint Paul,Ramsey,MN,41.0,10.0,Mostly Cloudy,False
3567877,A-3574687,,2,2020-03-11 12:42:00,2020-03-11 14:55:17,43.63877,-94.77399,At CR-8/E Wenberg St - Accident.,1061.0, State Highway 4,Sherburn,Martin,MN,36.0,5.0,Cloudy,False
3567878,A-3574688,,2,2020-03-11 12:46:00,2020-03-11 13:39:22,44.77248,-93.92949,At MN-25/MN-5/CR-33/Reform St - Accident.,501.0, Reform St N,Norwood Young America,Carver,MN,34.0,5.0,Cloudy,False
3567879,A-3574689,,2,2020-03-11 12:51:00,2020-03-11 13:24:23,44.862,-93.28836,At Lyndale Ave/Exit 4 - Accident.,,I-494 W,Minneapolis,Hennepin,MN,38.0,10.0,Cloudy,False
3567881,A-3574691,,2,2020-03-11 13:02:00,2020-03-11 15:55:15,45.4435,-93.58428,At CR-4/Freemont Ave - Accident.,,Highway 169,Zimmerman,Sherburne,MN,39.0,10.0,Cloudy,False
3567882,A-3574692,,2,2020-03-11 13:31:00,2020-03-11 14:45:21,44.96636,-93.2778,At Hennepin/Lyndale Ave/Exit 231 - Accident.,,MN-55 W,Minneapolis,Hennepin,MN,38.0,10.0,Cloudy,False
3567883,A-3574693,,2,2020-03-11 13:38:00,2020-03-11 15:11:20,44.99292,-93.40071,At 13th Ave/Plymouth Ave - Accident.,,US-169 N,Minneapolis,Hennepin,MN,40.0,10.0,Cloudy,False
3567886,A-3574696,,2,2020-03-11 13:59:00,2020-03-11 15:13:21,44.86186,-93.28852,At Lyndale Ave/Exit 4 - Accident.,,MN-5 E,Minneapolis,Hennepin,MN,38.0,10.0,Mostly Cloudy,False
3567887,A-3574697,,2,2020-03-11 14:09:00,2020-03-11 15:03:22,44.90692,-93.01239,At CR-43/Carver Ave - Accident.,,US-10 W,Saint Paul,Ramsey,MN,40.0,10.0,Cloudy,False
3567888,A-3574698,,2,2020-03-11 14:17:00,2020-03-11 14:49:23,45.06866,-93.26665,At MN-47/University Ave/Exit 37 - Accident.,,I-694 E,Minneapolis,Anoka,MN,41.0,10.0,Mostly Cloudy,False
3567890,A-3574700,,2,2020-03-11 14:56:00,2020-03-11 15:48:22,47.41007000000001,-92.92381,At E 37th St - Vehicle spun around.,3701.0, E Beltline,Hibbing,St. Louis,MN,36.0,8.0,Cloudy,False
3567891,A-3574701,,2,2020-03-11 14:58:00,2020-03-11 16:11:21,44.94687,-93.0791,At Lafayette Brg - Accident.,,US-52 S,Saint Paul,Ramsey,MN,41.0,10.0,Cloudy,False
3567892,A-3574702,,2,2020-03-11 15:08:00,2020-03-11 15:41:24,45.02965,-92.96223,At I-694 - Accident.,,I-694 E,Saint Paul,Washington,MN,41.0,10.0,Fair,False
3567893,A-3574703,,2,2020-03-11 15:13:00,2020-03-11 15:46:24,45.09197,-93.18832,At US-10/CR-10/Exit 28B - Accident.,,I-35W S,Saint Paul,Ramsey,MN,43.0,10.0,Mostly Cloudy,False
3567894,A-3574704,,2,2020-03-11 15:23:00,2020-03-11 16:35:21,44.97706,-93.08853,At Maryland Ave/Exit 109 - Accident.,,I-35E N,Saint Paul,Ramsey,MN,41.0,10.0,Cloudy,False
3567895,A-3574705,,2,2020-03-11 15:33:00,2020-03-11 16:25:22,45.0678,-93.27813,Ramp to I-694 Eastbound - Accident.,5495.0, E River Rd,Minneapolis,Anoka,MN,43.0,10.0,Mostly Cloudy,False
3567896,A-3574706,,2,2020-03-11 15:29:00,2020-03-11 17:43:17,46.21451,-93.79277,At CR-25/460th St/Pine Center Rd - Accident.,45998.0, US Highway 169,Onamia,Mille Lacs,MN,37.0,10.0,Fair,False
3567899,A-3574709,,2,2020-03-11 15:49:00,2020-03-11 18:02:17,44.67336,-92.85348,At CR-62/190th St - Accident.,19003.0, Lillehei Ave,Hastings,Dakota,MN,42.0,10.0,Fair,False
3567900,A-3574710,,2,2020-03-11 15:44:00,2020-03-11 16:38:22,45.03564,-93.19032,At County Rd D/Exit 25A - Accident.,,County Road D W,Saint Paul,Ramsey,MN,43.0,10.0,Mostly Cloudy,False
3567903,A-3574713,,2,2020-03-11 16:11:00,2020-03-11 17:04:22,44.20645,-92.63755,At CR-11/County 11 Blvd - Accident.,,Highway 52 Blvd,Pine Island,Goodhue,MN,44.0,10.0,Mostly Cloudy,False
3567904,A-3574714,,2,2020-03-11 16:21:00,2020-03-11 17:34:21,44.95965,-93.20473,At MN-280/Exit 236 - Accident.,,I-94 E,Saint Paul,Ramsey,MN,42.0,10.0,Mostly Cloudy,False
3567905,A-3574715,,2,2020-03-11 16:20:00,2020-03-11 17:13:22,45.01085,-93.45717,At MN-55/Exit 22 - Accident.,,I-494 N,Minneapolis,Hennepin,MN,43.0,10.0,Mostly Cloudy,False
3567906,A-3574716,,2,2020-03-11 16:33:00,2020-03-11 17:06:23,43.94074000000001,-91.73776,At MN-43/Exit 249 - Vehicle spun around.,,I-90 W,Winona,Winona,MN,46.0,10.0,Fair,False
3567907,A-3574717,,2,2020-03-11 16:46:00,2020-03-11 17:59:21,46.59439,-92.57317,At MN-210/Exit 235 - Accident.,,I-35 N,Carlton,Carlton,MN,39.0,10.0,Mostly Cloudy,False
3567908,A-3574718,,2,2020-03-11 16:48:00,2020-03-11 17:21:23,44.96457,-93.21593,At MN-280 - Accident.,,Franklin Ave SE,Minneapolis,Hennepin,MN,42.0,10.0,Mostly Cloudy,False
3567909,A-3574719,,2,2020-03-11 16:52:00,2020-03-11 18:25:20,44.04344,-92.48789,At 19th St - Vehicle spun around.,,19th St NW,Rochester,Olmsted,MN,44.0,10.0,Partly Cloudy,True
